gender,branch,cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement,placement_status
Male,ECE,7.62,60.3,69.7,0,2.1,58.0,5,1,3,1,4,3,5,5.1,3,No,Medium,Tier 2,Yes,,Placed
Male,CSE,10.0,88.2,74.0,0,2.1,72.7,7,2,4,4,5,5,1,7.8,10,No,Medium,Tier 1,Yes,High,Placed
Male,IT,9.07,75.2,83.0,0,3.6,73.5,8,2,5,5,5,6,5,7.0,9,No,Medium,Tier 1,Yes,Medium,Placed
Female,CSE,8.24,69.9,73.4,0,4.9,66.4,5,3,3,3,4,5,2,7.7,4,No,High,Tier 3,Yes,Medium,Placed
Male,IT,9.54,91.6,81.0,0,0.0,64.1,8,3,5,3,5,3,7,7.0,4,No,Low,Tier 1,Yes,Medium,Placed
Male,IT,6.81,60.3,65.8,0,1.4,61.6,6,1,4,1,4,6,4,6.3,9,No,Medium,Tier 1,Yes,Medium,Placed
Female,CSE,7.8,71.3,78.6,0,5.9,80.4,7,2,5,4,4,6,5,5.7,7,No,High,Tier 3,Yes,High,Placed
Male,CE,8.9,81.9,69.4,1,7.5,74.1,7,3,3,4,5,3,2,7.8,4,No,Low,Tier 1,No,Low,Placed
Male,CSE,8.42,81.1,72.4,0,3.7,68.4,3,3,2,2,5,0,0,7.8,7,No,Medium,Tier 1,Yes,Medium,Placed
Male,IT,9.05,79.0,73.9,0,5.3,63.7,4,2,3,5,4,4,2,7.8,5,No,Medium,Tier 2,Yes,Low,Placed
Female,ECE,7.85,70.3,61.8,0,3.8,70.9,3,1,1,5,4,2,0,7.5,9,Yes,Medium,Tier 2,Yes,High,Placed
Male,ECE,9.23,81.9,83.5,0,4.2,75.4,3,3,2,1,4,3,2,8.1,4,Yes,Medium,Tier 3,Yes,High,Placed
Female,ECE,8.09,67.8,67.4,0,1.8,61.7,3,2,1,1,4,2,1,8.7,9,Yes,Medium,Tier 2,Yes,High,Placed
Female,CSE,9.08,80.9,76.3,0,5.1,76.2,7,3,5,1,5,4,5,4.7,9,Yes,Medium,Tier 2,No,,Placed
Male,IT,8.6,78.9,73.6,1,2.5,61.0,5,1,3,4,5,4,1,4.2,10,Yes,Low,Tier 3,Yes,Low,Placed
Male,CSE,7.87,75.2,70.5,0,4.5,73.1,5,2,4,3,4,5,3,9.0,6,No,Medium,Tier 2,Yes,,Placed
Male,ME,7.32,61.5,71.4,1,5.5,83.5,5,1,3,3,3,3,4,5.4,6,No,Low,Tier 2,Yes,Low,Placed
Male,ECE,9.66,92.4,88.5,0,5.3,75.0,7,2,5,3,5,5,2,5.7,4,No,Low,Tier 3,Yes,Low,Placed
Male,IT,7.15,62.4,65.8,1,2.4,72.0,3,2,2,5,3,2,3,6.7,3,No,High,Tier 2,Yes,Low,Not Placed
Female,CSE,9.24,89.3,78.9,0,4.5,76.9,7,4,5,3,4,6,2,5.0,9,No,Medium,Tier 2,Yes,Medium,Placed
Female,ECE,7.28,65.4,69.9,0,2.8,73.1,6,2,4,5,4,5,2,6.5,10,Yes,High,Tier 1,No,Low,Placed
Female,ECE,9.1,83.3,87.2,0,5.5,68.8,8,3,5,2,4,5,6,5.9,7,No,Low,Tier 2,Yes,High,Placed
Male,CE,7.93,69.5,75.7,0,5.7,81.3,5,2,3,2,4,3,2,6.7,7,No,Medium,Tier 1,Yes,,Placed
Female,CSE,9.03,89.1,77.5,0,5.6,84.0,6,1,4,3,5,4,6,7.3,7,No,Low,Tier 2,Yes,Low,Placed
Female,CSE,9.94,85.0,93.4,0,7.0,89.4,8,4,5,2,5,5,5,6.6,6,No,Medium,Tier 3,Yes,Medium,Placed
Female,CSE,8.25,79.4,80.3,0,5.1,70.9,8,3,5,1,4,4,2,6.5,2,No,Medium,Tier 2,Yes,Medium,Placed
Male,CE,8.0,66.5,76.1,0,7.1,81.7,6,2,4,2,5,3,2,7.3,5,No,Low,Tier 1,Yes,,Placed
Female,CSE,7.65,65.5,67.9,0,5.5,69.9,3,0,2,1,2,1,3,8.3,10,Yes,High,Tier 3,Yes,High,Not Placed
Male,ME,5.5,58.0,50.0,0,2.7,65.6,3,0,2,2,2,2,1,8.9,6,No,Low,Tier 1,No,Medium,Placed
Male,CSE,7.42,69.9,67.7,1,4.5,67.5,4,2,2,3,3,3,0,6.7,9,Yes,Medium,Tier 3,Yes,High,Not Placed
Male,IT,10.0,91.3,87.4,0,6.2,83.9,5,2,3,3,5,2,5,9.0,1,No,High,Tier 2,Yes,High,Placed
Female,IT,6.87,62.8,50.0,0,6.4,84.3,4,1,3,1,3,2,1,8.1,10,No,High,Tier 1,Yes,Medium,Not Placed
Female,ECE,7.48,72.9,64.1,0,3.2,72.6,8,1,5,2,4,4,4,5.5,9,No,High,Tier 3,Yes,High,Placed
Male,ECE,7.85,72.5,71.9,1,3.2,70.7,4,1,3,1,3,2,3,5.5,7,No,Medium,Tier 1,No,High,Placed
Male,CSE,8.13,73.3,75.3,1,5.3,77.3,5,1,4,1,4,4,3,6.3,8,Yes,Low,Tier 3,No,High,Not Placed
Male,CSE,7.55,70.3,75.6,2,2.6,67.1,7,3,4,4,4,5,1,8.7,3,No,Low,Tier 1,Yes,High,Not Placed
Male,CSE,9.64,85.8,93.6,1,3.7,74.3,4,2,3,4,5,1,2,6.4,5,Yes,Medium,Tier 1,Yes,High,Placed
Male,ME,8.76,76.8,81.2,0,4.4,78.7,3,3,2,1,4,2,0,4.7,4,No,Medium,Tier 1,No,Low,Placed
Male,ECE,7.34,62.5,62.0,2,3.8,75.3,2,1,1,5,3,0,1,6.7,6,No,Low,Tier 1,Yes,Low,Not Placed
Female,IT,8.3,69.4,75.2,0,5.8,83.7,7,2,5,3,3,5,3,4.6,7,No,Medium,Tier 3,Yes,High,Placed
Male,ECE,8.03,74.6,70.1,1,5.6,90.3,1,1,1,3,4,0,1,5.7,4,Yes,Medium,Tier 2,Yes,Medium,Not Placed
Male,ME,9.13,81.4,71.4,0,4.5,77.0,4,3,3,3,5,4,3,6.3,1,No,Medium,Tier 3,Yes,Low,Placed
Male,ECE,9.43,76.7,98.2,0,1.9,60.2,5,2,2,3,5,2,1,7.2,8,No,Medium,Tier 1,Yes,Low,Placed
Female,ECE,9.25,81.3,77.7,0,6.9,75.5,2,2,2,4,5,1,2,8.2,8,No,Medium,Tier 2,Yes,Medium,Placed
Female,CSE,9.79,89.6,78.8,0,2.6,62.2,8,4,5,4,5,6,5,7.8,6,No,High,Tier 2,Yes,Low,Placed
Female,ECE,7.83,67.0,61.1,1,3.0,68.0,3,1,2,1,4,1,6,5.6,10,No,Low,Tier 2,Yes,,Placed
Male,ECE,6.7,61.7,59.2,0,2.5,67.0,7,1,4,5,4,4,2,6.6,2,Yes,Medium,Tier 2,Yes,,Placed
Male,CE,7.0,51.8,68.0,1,1.1,63.4,5,0,4,1,4,4,3,7.1,10,No,Low,Tier 2,Yes,Medium,Not Placed
Male,IT,9.28,91.3,79.9,0,6.1,78.4,5,2,3,5,5,4,2,6.7,8,No,Low,Tier 1,Yes,Low,Placed
Female,ECE,9.02,82.5,83.8,0,7.7,84.8,6,3,5,2,4,5,4,6.7,2,No,Medium,Tier 3,Yes,Medium,Placed
Female,CSE,7.39,56.9,68.3,1,1.5,65.4,3,1,3,5,4,5,1,4.9,10,No,High,Tier 3,No,Medium,Placed
Female,ECE,7.35,50.0,64.5,0,0.4,68.3,1,3,1,5,3,2,0,5.6,5,No,Low,Tier 2,Yes,Medium,Placed
Female,ECE,7.42,68.0,61.6,2,4.3,79.6,4,2,3,3,4,2,5,6.5,6,No,Medium,Tier 1,No,,Not Placed
Female,CSE,9.26,78.6,87.6,0,4.7,73.1,7,3,5,5,5,6,2,4.0,10,Yes,Medium,Tier 1,Yes,,Placed
Male,CE,9.81,89.8,89.1,0,0.0,61.4,6,4,5,5,5,5,5,7.8,3,No,Low,Tier 2,Yes,Medium,Placed
Female,IT,7.58,72.4,68.2,1,1.9,74.5,4,1,3,5,4,3,1,5.4,4,No,High,Tier 1,Yes,Medium,Not Placed
Male,IT,8.37,71.4,81.5,0,6.7,77.3,4,3,3,3,4,3,3,7.8,2,Yes,Medium,Tier 1,Yes,,Placed
Male,CSE,9.03,84.9,82.8,0,5.2,71.2,8,3,5,3,5,4,5,7.7,6,Yes,Low,Tier 3,No,Low,Placed
Male,IT,10.0,94.5,86.1,0,6.7,76.3,8,2,5,1,5,6,4,6.3,1,No,Medium,Tier 2,Yes,High,Placed
Male,CE,9.46,87.4,90.2,1,1.9,58.9,6,1,4,4,5,5,4,8.2,1,No,Medium,Tier 2,Yes,High,Placed
Male,ECE,10.0,96.6,96.7,0,4.0,69.0,6,3,4,3,4,5,4,7.9,6,Yes,Medium,Tier 1,Yes,Low,Placed
Male,ECE,9.18,78.0,84.6,1,3.9,63.5,5,3,3,4,4,3,2,6.6,4,Yes,Medium,Tier 3,No,,Placed
Male,IT,9.28,76.7,82.5,0,6.2,74.6,4,3,3,3,5,3,2,6.5,10,Yes,Low,Tier 1,Yes,Low,Placed
Male,ECE,9.64,78.5,95.3,0,2.7,75.5,5,4,4,1,5,5,5,8.3,3,No,Medium,Tier 3,Yes,Low,Placed
Male,ECE,8.63,78.0,85.4,0,3.0,60.8,6,3,4,5,4,3,2,7.3,7,No,Low,Tier 3,Yes,Low,Placed
Male,ECE,8.86,81.9,81.8,0,5.0,74.6,8,4,5,2,4,5,3,8.3,3,No,High,Tier 3,Yes,Low,Placed
Male,ME,9.14,85.4,75.5,0,5.6,72.7,7,1,5,3,5,5,1,4.1,4,No,Medium,Tier 3,Yes,Medium,Placed
Male,CSE,8.92,80.0,76.8,1,3.1,69.8,8,2,5,1,5,5,4,7.1,3,No,Low,Tier 2,Yes,,Placed
Female,IT,7.68,70.7,80.7,0,4.5,73.1,4,2,2,2,4,4,1,5.1,6,No,High,Tier 1,Yes,High,Not Placed
Female,ME,9.04,83.0,78.1,0,5.9,80.9,8,4,5,2,4,5,2,7.0,9,No,Low,Tier 1,Yes,Medium,Placed
Female,ME,8.48,78.5,82.2,0,4.6,74.8,8,2,5,5,4,4,1,7.9,2,No,Medium,Tier 2,No,Medium,Placed
Female,CSE,8.79,81.7,73.8,0,3.1,62.3,8,3,5,5,4,6,1,9.0,7,Yes,Medium,Tier 1,Yes,High,Placed
Male,ME,8.39,80.0,72.0,0,4.6,74.1,5,1,3,5,4,5,0,5.9,7,No,Low,Tier 2,Yes,Medium,Placed
Female,CSE,8.9,73.9,77.4,0,5.3,65.6,6,2,5,3,5,6,1,6.4,7,Yes,High,Tier 1,Yes,High,Placed
Male,CSE,8.76,75.2,81.6,0,4.2,62.9,7,3,5,5,4,5,0,6.9,5,No,Medium,Tier 3,Yes,Low,Placed
Male,ECE,7.22,67.4,66.3,1,5.1,81.0,8,2,5,1,4,6,7,5.8,9,Yes,Low,Tier 2,Yes,Low,Placed
Female,ECE,8.11,64.7,86.4,0,5.9,80.0,3,1,2,5,3,3,2,8.2,4,No,Medium,Tier 2,Yes,Medium,Placed
Male,ME,6.91,61.5,53.6,0,4.8,70.8,4,1,2,3,3,1,3,6.9,8,No,Medium,Tier 3,Yes,Medium,Placed
Female,CSE,9.89,94.1,80.0,0,5.7,76.3,6,4,5,3,5,5,3,7.1,9,No,High,Tier 1,Yes,Low,Placed
Female,ECE,8.14,80.8,70.2,1,3.7,75.7,2,1,1,4,4,1,1,7.7,10,No,Medium,Tier 3,Yes,Medium,Not Placed
Female,CSE,8.48,79.5,77.9,1,3.0,69.2,8,1,5,2,4,3,2,6.9,7,No,Medium,Tier 3,Yes,,Placed
Female,IT,8.97,82.7,82.7,0,6.8,76.4,8,2,5,5,4,6,3,6.0,1,No,Medium,Tier 1,Yes,Medium,Placed
Male,ME,6.4,62.3,57.2,1,0.0,55.6,4,1,2,2,4,2,4,6.9,5,No,Medium,Tier 2,No,Low,Not Placed
Male,ME,8.2,75.9,68.8,0,4.8,66.0,8,2,5,3,4,4,2,6.0,7,No,Medium,Tier 2,Yes,Medium,Placed
Male,ECE,8.28,77.8,73.8,0,3.4,66.6,2,2,1,1,4,1,3,7.1,6,Yes,Low,Tier 3,Yes,Low,Not Placed
Male,CSE,6.91,71.6,57.4,0,5.4,69.8,6,0,4,5,3,2,1,8.2,5,No,Medium,Tier 2,Yes,High,Placed
Female,IT,8.39,75.8,75.3,2,1.6,68.2,6,4,5,2,5,5,3,5.6,7,No,Medium,Tier 2,Yes,Low,Placed
Female,CSE,8.27,73.3,78.9,0,4.7,75.9,7,3,4,4,4,6,5,5.2,7,No,High,Tier 3,No,High,Placed
Female,ECE,8.24,80.8,63.1,2,5.2,69.9,3,3,2,3,5,3,2,7.1,5,No,Low,Tier 1,Yes,,Not Placed
Male,ME,10.0,89.4,95.5,0,4.8,69.9,3,4,2,1,5,2,1,6.1,1,No,Medium,Tier 3,Yes,Medium,Placed
Male,CSE,8.49,78.8,67.1,0,2.3,65.2,7,2,5,2,4,4,6,7.0,6,No,High,Tier 3,Yes,Low,Placed
Male,IT,9.09,85.7,76.1,0,2.8,65.5,7,4,5,1,4,4,2,7.4,6,No,Medium,Tier 3,Yes,High,Placed
Male,ECE,8.62,71.9,90.4,0,5.4,81.9,6,2,3,3,4,2,1,4.4,10,No,High,Tier 3,Yes,Medium,Placed
Female,CSE,8.82,79.2,76.4,0,3.8,82.0,7,3,3,1,4,3,3,7.8,5,No,High,Tier 2,Yes,High,Placed
Male,CSE,5.62,50.0,55.5,0,0.0,54.8,7,0,5,1,3,5,0,5.6,4,No,Medium,Tier 3,Yes,,Placed
Male,CSE,7.59,66.4,75.3,0,3.1,74.4,7,1,5,4,3,4,4,7.0,8,Yes,Medium,Tier 2,Yes,High,Placed
Male,IT,8.82,83.6,84.4,0,6.4,77.8,7,3,4,2,4,3,3,6.2,1,No,Low,Tier 2,Yes,Low,Placed
Female,ME,6.82,55.6,53.0,2,3.7,70.9,7,2,5,2,4,3,6,6.3,5,No,Medium,Tier 1,No,,Placed
Female,CSE,7.86,69.4,69.2,0,1.4,65.1,7,1,4,2,4,3,2,9.0,5,No,Low,Tier 3,Yes,Low,Placed
Male,CSE,9.33,85.3,79.1,0,3.3,67.1,8,3,5,2,5,6,5,7.4,3,No,Medium,Tier 3,Yes,Low,Placed
Male,ME,8.62,77.1,79.3,0,4.0,67.9,2,2,2,2,4,3,0,8.1,2,No,Medium,Tier 3,Yes,Medium,Placed
Male,ME,6.92,64.1,58.9,1,2.5,64.6,5,3,3,3,3,4,3,7.2,4,No,Medium,Tier 1,Yes,Low,Not Placed
Male,ECE,9.17,85.4,88.4,0,6.7,81.3,2,4,3,3,5,2,1,7.7,8,Yes,Low,Tier 3,Yes,,Placed
Female,ECE,6.16,58.7,58.5,0,3.4,71.8,2,1,1,4,2,2,1,7.5,10,No,High,Tier 3,Yes,Medium,Not Placed
Female,CSE,9.05,86.9,78.6,1,3.6,80.9,7,3,5,1,4,5,2,7.3,3,No,Low,Tier 2,Yes,High,Placed
Male,ME,7.85,82.4,70.3,0,3.7,70.6,7,3,5,3,4,4,7,8.3,6,No,Low,Tier 1,Yes,Medium,Placed
Male,IT,9.67,91.6,89.0,0,0.4,58.5,7,4,5,4,5,5,2,7.2,7,No,Low,Tier 2,Yes,Medium,Placed
Female,CSE,7.27,65.2,64.9,1,4.8,72.0,7,2,5,3,3,6,1,9.0,3,Yes,High,Tier 1,Yes,Medium,Placed
Male,ME,8.35,77.4,70.6,1,2.8,66.6,7,2,5,4,4,6,6,8.2,3,No,High,Tier 2,Yes,Medium,Placed
Female,ECE,6.37,55.7,55.6,0,0.0,59.3,3,1,2,2,3,2,3,5.6,10,No,Medium,Tier 1,Yes,High,Placed
Male,ECE,7.71,74.9,66.7,0,1.0,64.4,6,1,4,1,4,5,3,6.8,2,Yes,High,Tier 2,Yes,Medium,Placed
Male,CSE,10.0,91.4,79.9,0,3.9,83.9,5,4,3,5,5,2,1,7.5,8,No,Low,Tier 1,Yes,Low,Placed
Male,IT,8.59,85.3,81.4,0,6.5,78.9,7,4,4,3,4,4,5,7.1,1,No,High,Tier 1,Yes,High,Placed
Male,ECE,7.15,62.7,61.0,0,5.4,69.3,7,2,3,1,3,3,2,7.8,3,No,Low,Tier 1,No,High,Placed
Female,ECE,9.14,80.9,79.2,0,5.1,82.8,8,4,5,5,4,3,1,8.0,7,Yes,Low,Tier 3,Yes,,Placed
Male,ECE,7.34,65.0,69.7,1,4.2,74.9,3,2,2,4,2,0,1,5.4,10,No,Low,Tier 2,No,Medium,Placed
Male,CSE,8.13,70.6,74.4,0,4.8,66.1,3,4,3,1,4,2,5,8.5,7,No,Medium,Tier 2,Yes,Medium,Placed
Male,CSE,8.16,76.2,71.7,0,4.2,73.6,7,2,5,3,3,5,5,6.4,3,No,Medium,Tier 2,Yes,Medium,Placed
Male,CE,7.75,71.0,70.5,0,2.5,68.2,3,1,3,3,4,2,4,6.3,6,No,Medium,Tier 2,Yes,Low,Not Placed
Male,CSE,9.46,86.9,82.6,0,2.6,71.7,5,3,4,3,5,4,6,6.3,2,Yes,High,Tier 3,Yes,Medium,Placed
Male,ME,6.34,50.0,51.8,0,4.0,84.3,7,0,4,2,4,5,3,8.0,8,No,Medium,Tier 1,No,Low,Placed
Female,ECE,8.03,67.4,70.5,1,2.5,67.5,3,2,2,3,4,1,1,6.7,9,No,Low,Tier 1,Yes,Low,Placed
Male,ECE,7.91,70.8,69.3,1,0.6,60.0,2,3,1,3,3,2,0,6.2,9,No,Medium,Tier 3,Yes,High,Not Placed
Male,ECE,8.76,79.4,74.9,0,5.2,76.1,8,2,5,3,5,6,7,6.5,4,No,Medium,Tier 2,Yes,Medium,Placed
Female,ECE,7.21,72.9,57.8,0,4.9,72.8,6,2,4,3,3,3,6,4.8,7,Yes,High,Tier 1,Yes,High,Placed
Male,CSE,6.71,55.6,60.3,0,0.6,54.9,3,1,3,3,3,2,2,6.0,7,No,Medium,Tier 1,Yes,High,Placed
Female,ECE,7.43,61.2,54.5,0,1.5,68.0,6,3,4,4,3,5,2,5.5,9,No,Medium,Tier 1,Yes,Medium,Placed
Male,ME,7.44,61.7,66.9,1,4.7,63.2,0,2,1,3,4,1,1,6.7,6,No,Low,Tier 3,Yes,High,Placed
Female,ME,8.26,74.9,72.3,0,1.7,58.3,4,1,3,2,4,4,2,7.8,8,Yes,Medium,Tier 1,Yes,Low,Placed
Female,CSE,9.83,92.1,87.7,0,4.1,65.2,7,4,3,3,5,4,3,7.7,1,No,High,Tier 3,Yes,Medium,Placed
Female,ECE,8.59,74.5,77.8,0,5.7,76.9,7,3,5,4,4,4,1,8.5,9,No,Low,Tier 3,Yes,Medium,Placed
Female,CSE,7.91,72.0,74.3,0,3.1,66.3,8,2,5,2,3,4,7,8.2,7,Yes,High,Tier 2,Yes,Medium,Placed
Male,CSE,6.28,50.6,53.3,2,5.3,80.3,4,0,3,4,3,4,3,6.4,8,No,Medium,Tier 1,Yes,,Not Placed
Female,CSE,8.5,70.1,74.2,0,3.0,74.8,8,2,5,5,5,6,5,7.0,6,Yes,Low,Tier 1,Yes,Low,Placed
Male,IT,7.0,60.7,63.4,0,3.3,63.2,7,2,5,1,3,6,6,7.0,7,No,High,Tier 2,No,Low,Placed
Male,CSE,8.06,76.8,67.3,0,4.8,67.9,6,1,4,5,3,5,2,4.4,5,No,Medium,Tier 2,Yes,Medium,Placed
Male,CSE,7.13,60.7,59.7,0,5.3,68.5,3,2,3,5,3,3,2,5.5,10,No,Medium,Tier 2,No,High,Placed
Male,CSE,8.0,71.1,73.3,0,1.5,70.8,4,2,2,2,4,2,1,6.8,1,No,Low,Tier 2,Yes,High,Placed
Male,CSE,8.11,68.3,71.3,2,1.4,64.7,5,2,3,1,5,3,2,6.8,7,No,Low,Tier 3,Yes,Low,Not Placed
Male,ME,8.38,70.1,70.1,1,1.0,58.7,4,2,2,1,4,2,3,7.6,5,No,High,Tier 2,Yes,Low,Placed
Male,CSE,10.0,92.3,82.4,0,7.4,85.5,5,3,3,5,5,5,2,7.6,1,No,Medium,Tier 2,Yes,,Placed
Female,CSE,7.7,66.4,68.7,0,3.1,65.9,6,3,3,1,4,3,6,4.9,10,No,High,Tier 3,Yes,Low,Placed
Female,ME,7.8,63.2,72.5,1,2.6,69.7,6,1,4,5,4,5,6,7.6,9,No,Low,Tier 1,Yes,High,Placed
Male,ECE,9.29,76.4,87.0,0,4.6,71.7,6,3,4,1,3,4,2,7.2,6,No,Low,Tier 1,No,High,Placed
Male,CE,8.62,82.6,70.6,0,0.7,55.9,8,1,5,4,4,5,4,7.7,9,No,Low,Tier 1,Yes,Low,Placed
Male,ME,9.55,77.6,87.9,2,3.3,74.2,6,3,2,4,5,1,1,8.3,7,No,Medium,Tier 1,Yes,Low,Placed
Male,CSE,9.18,88.2,77.3,0,4.0,70.2,7,3,5,5,4,6,1,6.8,8,No,High,Tier 2,Yes,Low,Placed
Male,ME,10.0,93.2,98.6,0,2.1,71.0,6,2,5,3,5,6,2,8.5,3,Yes,Medium,Tier 2,No,Low,Placed
Male,CSE,8.74,76.5,77.1,0,1.7,74.1,7,2,5,5,4,4,6,5.9,5,Yes,Medium,Tier 2,Yes,High,Placed
Male,ECE,7.06,67.2,57.3,2,3.2,73.4,6,0,4,4,3,4,7,5.9,7,Yes,High,Tier 3,Yes,Medium,Not Placed
Female,ECE,9.22,82.0,84.5,0,3.0,74.1,8,3,5,2,5,6,3,7.5,1,No,Medium,Tier 1,Yes,Medium,Placed
Male,CSE,8.45,78.1,75.6,0,3.0,72.8,6,2,4,3,3,4,4,6.6,8,No,Low,Tier 2,Yes,Medium,Placed
Male,ME,7.59,58.9,71.8,0,1.0,60.5,5,2,4,1,4,4,2,7.3,5,No,High,Tier 1,Yes,Low,Placed
Male,IT,7.43,67.6,68.0,0,1.0,66.8,3,1,2,2,4,3,5,9.0,8,Yes,Medium,Tier 2,Yes,Low,Placed
Male,IT,8.78,77.2,87.4,0,6.5,79.3,5,3,3,2,4,3,3,7.5,2,No,Low,Tier 2,Yes,,Placed
Male,ME,5.89,50.5,51.1,1,1.4,55.4,2,0,2,1,2,2,3,7.3,5,No,Low,Tier 3,Yes,Medium,Not Placed
Female,ECE,5.14,50.7,50.6,1,3.6,73.3,0,0,2,5,3,0,3,6.0,9,No,Medium,Tier 2,No,High,Not Placed
Male,CSE,8.09,83.4,69.5,1,3.7,74.7,7,3,4,4,4,3,4,5.0,10,No,Medium,Tier 1,Yes,Medium,Placed
Male,CSE,7.5,74.0,68.6,0,3.0,66.1,7,2,5,3,3,6,3,6.9,2,No,Low,Tier 2,No,,Placed
Female,ECE,8.02,78.0,69.7,0,3.7,62.9,8,3,5,4,4,6,3,8.3,2,No,Low,Tier 1,Yes,Medium,Placed
Female,ECE,7.88,66.8,76.4,1,3.3,77.9,7,2,4,3,3,3,4,6.6,6,Yes,Medium,Tier 1,Yes,,Placed
Female,IT,6.87,65.2,66.6,1,3.2,71.2,5,0,4,4,4,4,5,7.5,3,No,High,Tier 2,Yes,,Placed
Male,ECE,9.74,85.7,90.2,0,6.1,83.6,7,2,5,4,4,5,2,8.7,1,No,Medium,Tier 1,Yes,Low,Placed
Female,ECE,7.7,66.9,71.0,0,2.1,64.5,2,2,1,5,4,2,1,8.7,1,No,Low,Tier 2,No,Low,Placed
Male,ECE,8.22,84.7,77.4,1,2.7,67.3,3,3,1,5,4,0,4,7.5,6,Yes,Low,Tier 2,Yes,High,Not Placed
Male,IT,9.67,77.0,91.8,0,5.8,72.2,7,3,5,1,5,5,5,7.2,4,Yes,Low,Tier 2,Yes,Medium,Placed
Male,ME,7.14,66.7,64.8,0,2.8,76.9,1,0,2,2,4,3,3,5.2,10,No,Low,Tier 1,No,,Placed
Male,ME,9.21,85.0,85.6,0,3.1,83.6,6,3,3,5,5,3,1,6.2,3,No,Medium,Tier 3,Yes,Low,Placed
Male,ECE,8.67,82.2,85.8,0,2.8,67.7,5,2,2,3,4,0,1,6.7,3,No,Medium,Tier 2,Yes,Low,Placed
Male,IT,9.65,90.9,85.9,0,6.1,79.4,6,4,5,3,5,6,3,6.0,3,No,Medium,Tier 3,Yes,,Placed
Female,CSE,9.85,91.2,90.0,0,5.8,85.2,8,4,5,4,5,5,3,7.3,1,No,Medium,Tier 2,Yes,Low,Placed
Female,IT,8.75,80.8,76.8,0,1.6,55.1,6,3,5,2,4,6,4,9.0,3,No,Low,Tier 2,Yes,Medium,Placed
Female,ECE,8.82,75.5,86.1,1,6.8,93.8,5,2,3,4,5,0,5,8.8,5,No,Medium,Tier 2,Yes,Low,Not Placed
Male,ECE,8.11,73.3,71.8,0,0.0,69.7,6,2,3,2,5,3,3,7.3,9,Yes,Medium,Tier 2,Yes,High,Placed
Female,ECE,6.79,65.3,63.7,0,0.6,56.1,4,1,2,4,3,4,1,7.9,7,No,Medium,Tier 1,Yes,Low,Placed
Male,ME,8.3,71.3,85.3,0,0.8,57.3,6,3,4,2,4,4,3,6.1,4,No,Low,Tier 2,Yes,Low,Placed
Female,CSE,8.96,82.5,85.7,0,1.8,58.0,6,1,4,5,4,4,4,8.8,5,Yes,Medium,Tier 3,Yes,Low,Placed
Male,IT,7.16,68.7,63.2,0,3.1,62.3,6,2,3,5,3,3,2,5.1,6,No,Low,Tier 2,Yes,Medium,Placed
Female,ECE,9.28,81.9,87.6,0,1.9,68.9,5,1,3,5,4,5,2,8.1,8,No,Low,Tier 1,Yes,Medium,Placed
Male,ECE,7.81,78.1,72.5,0,1.6,60.6,3,3,2,5,5,2,4,7.6,9,Yes,High,Tier 2,Yes,,Placed
Female,CSE,8.97,83.6,73.0,0,4.9,76.5,8,4,5,1,5,6,6,6.1,3,Yes,High,Tier 3,Yes,High,Placed
Female,ECE,6.98,54.9,57.0,2,3.3,76.5,1,2,1,3,3,1,5,6.7,7,No,Low,Tier 3,Yes,,Not Placed
Male,ECE,6.23,56.5,54.5,0,5.5,81.0,2,0,2,5,3,1,2,5.6,7,No,Low,Tier 1,Yes,High,Placed
Male,ECE,9.85,84.8,90.4,0,5.7,82.1,6,3,3,5,5,3,2,5.7,4,No,Medium,Tier 3,Yes,,Placed
Female,ME,8.2,68.7,70.8,1,4.2,76.3,7,2,5,1,4,4,4,5.1,5,No,Low,Tier 2,Yes,Medium,Placed
Male,ECE,9.13,77.4,82.3,1,5.3,81.5,8,2,5,3,5,4,5,7.9,7,No,Medium,Tier 2,No,Medium,Placed
Female,IT,8.17,83.1,70.9,0,3.5,70.8,7,2,4,4,4,4,1,8.4,6,No,Low,Tier 2,Yes,Medium,Placed
Male,ME,6.86,57.8,57.2,0,1.4,61.2,8,1,5,3,3,5,4,4.4,8,No,Low,Tier 3,Yes,,Placed
Male,IT,9.28,82.8,81.3,0,1.0,56.3,8,1,5,2,5,5,3,9.0,7,No,Medium,Tier 3,No,Low,Placed
Male,CSE,7.68,70.8,70.7,1,0.0,64.4,5,1,4,4,4,4,5,7.0,6,No,High,Tier 3,Yes,Medium,Placed
Male,ECE,8.89,76.5,82.5,0,5.4,81.2,4,3,3,4,5,2,0,7.3,2,No,Low,Tier 1,Yes,High,Placed
Female,ECE,7.92,67.2,69.5,1,4.2,68.8,6,1,4,2,4,3,6,5.2,10,No,Medium,Tier 3,Yes,Medium,Placed
Male,ME,6.35,54.0,64.6,1,0.0,57.8,3,2,2,5,2,2,2,8.6,7,No,Low,Tier 1,Yes,Low,Not Placed
Male,IT,9.02,78.3,77.7,1,5.1,75.1,5,2,3,3,5,2,1,7.2,7,Yes,Low,Tier 1,Yes,,Placed
